row,absolute_window_start,agreement_fraction,all_five_agree,at_least_four_agree,selected_pair_unique_count,max_probability_variance,selected_pair_error_variance,modal_pair
231,231,1.0,True,True,1,0.0024534555739015216,0.0,TimesNet+ModernTCN
232,232,1.0,True,True,1,0.0025224211774608563,0.0,TimesNet+ModernTCN
233,233,1.0,True,True,1,0.002539480439506683,0.0,TimesNet+ModernTCN
234,234,1.0,True,True,1,0.0024611330937990062,0.0,TimesNet+ModernTCN
235,235,1.0,True,True,1,0.002290534426532833,0.0,TimesNet+ModernTCN
236,236,1.0,True,True,1,0.002173134444905997,0.0,TimesNet+ModernTCN
237,237,1.0,True,True,1,0.0020787103061648085,0.0,TimesNet+ModernTCN
238,238,1.0,True,True,1,0.00193635775186415,0.0,TimesNet+ModernTCN
239,239,1.0,True,True,1,0.001756067107197321,0.0,TimesNet+ModernTCN
240,240,1.0,True,True,1,0.001603425765130595,0.0,TimesNet+ModernTCN
241,241,1.0,True,True,1,0.001460139279148418,0.0,TimesNet+ModernTCN
242,242,1.0,True,True,1,0.0013260634395309803,0.0,TimesNet+ModernTCN
243,243,1.0,True,True,1,0.001252692069660668,0.0,TimesNet+ModernTCN
244,244,1.0,True,True,1,0.0012267410608655638,0.0,TimesNet+ModernTCN
245,245,1.0,True,True,1,0.001230372246220881,0.0,TimesNet+ModernTCN
246,246,1.0,True,True,1,0.0012718604472424034,0.0,TimesNet+ModernTCN
247,247,1.0,True,True,1,0.0013341825604279655,0.0,TimesNet+ModernTCN
248,248,0.8,False,True,2,0.0014634182661405503,0.00040857050862541655,TimesNet+ModernTCN
249,249,0.8,False,True,2,0.0015302768983807978,2.3987599107044844e-05,TimesNet+ModernTCN
250,250,0.8,False,True,2,0.001599757534986921,6.412258301224937e-08,TimesNet+ModernTCN
251,251,0.8,False,True,2,0.0016618931296034842,1.0663412843001653e-05,TimesNet+ModernTCN
252,252,1.0,True,True,1,0.0017576593572587562,0.0,TimesNet+ModernTCN
253,253,1.0,True,True,1,0.001806170979810453,0.0,TimesNet+ModernTCN
254,254,1.0,True,True,1,0.0018048488167325158,0.0,TimesNet+ModernTCN
255,255,1.0,True,True,1,0.0017738318478633629,0.0,TimesNet+ModernTCN
256,256,1.0,True,True,1,0.0017430623959635127,0.0,TimesNet+ModernTCN
257,257,1.0,True,True,1,0.0016450570416075652,0.0,TimesNet+ModernTCN
258,258,0.6,False,False,3,0.001486171650467014,0.00018977774082259204,TimesNet+ModernTCN
259,259,0.6,False,False,3,0.0012998958808240779,0.00026855983541075547,TimesNet+ModernTCN
260,260,0.6,False,False,3,0.0011876439008561414,0.00017407259737808544,TimesNet+ModernTCN
261,261,0.6,False,False,3,0.001125322581825472,0.00023987578215525218,TimesNet+ModernTCN
262,262,0.8,False,True,2,0.0010895597680728208,0.000552796198648231,TimesNet+ModernTCN
263,263,0.8,False,True,2,0.0010717824360650496,0.0006821485930132454,TimesNet+ModernTCN
264,264,0.8,False,True,2,0.0010719116095606828,0.000381613163719976,TimesNet+ModernTCN
265,265,0.8,False,True,2,0.0010831457759351258,0.00030800136858090356,TimesNet+ModernTCN
266,266,0.8,False,True,2,0.0011112073924228305,0.0004147176785613737,TimesNet+ModernTCN
267,267,0.8,False,True,2,0.0011577544066146215,0.0008403672541079743,TimesNet+ModernTCN
268,268,0.8,False,True,2,0.0012148946883333877,0.0012358311598313775,TimesNet+ModernTCN
269,269,0.8,False,True,2,0.0012810786902514336,0.0013188458979129791,TimesNet+ModernTCN
270,270,0.8,False,True,2,0.0013267754504036056,0.0019591439843588887,TimesNet+ModernTCN
271,271,0.8,False,True,2,0.0013401144146370926,0.002645384448874779,TimesNet+ModernTCN
272,272,0.8,False,True,2,0.0013854533686971315,0.0005309546096272299,TimesNet+ModernTCN
273,273,0.8,False,True,2,0.0014705128462424888,1.2581553548898227e-05,TimesNet+ModernTCN
274,274,0.8,False,True,2,0.0015378583719556891,0.000430849405383924,TimesNet+ModernTCN
275,275,0.8,False,True,2,0.0015908358572242598,7.935624433130783e-05,TimesNet+ModernTCN
276,276,0.8,False,True,2,0.0015677077877684555,1.468984708722587e-05,TimesNet+ModernTCN
277,277,0.8,False,True,2,0.0015059195118850253,2.406905724811281e-05,TimesNet+ModernTCN
278,278,0.8,False,True,2,0.001362340581703023,2.4935376495704983e-06,TimesNet+ModernTCN
