threshold,selected_pair_mae,selected_pair_mse,improvement_over_fixed_pair,switch_rate,selected_switch_win_rate,predicted_actual_improvement_correlation,beneficial_switch_auc
0.25083476305007935,0.3608837425708771,0.3201146423816681,-0.009117186069488525,72.92006611824036,34.45190191268921,0.09412109106779099,0.5290538562391008
0.30616148710250857,0.3601745665073395,0.31865113973617554,-0.008408010005950928,70.79934477806091,34.562212228775024,0.09412109106779099,0.5290538562391008
0.3275569677352905,0.3596283793449402,0.3176281154155731,-0.007861822843551636,68.35236549377441,35.08353233337402,0.09412109106779099,0.5290538562391008
0.33250778913497925,0.3586637079715729,0.31690430641174316,-0.006897151470184326,66.06851816177368,35.80246865749359,0.09412109106779099,0.5290538562391008
0.3453794240951538,0.3580447733402252,0.314782053232193,-0.00627821683883667,63.45840096473694,37.01799511909485,0.09412109106779099,0.5290538562391008
0.3629016578197479,0.35795465111732483,0.3152953088283539,-0.006188094615936279,61.01142168045044,36.89839541912079,0.09412109106779099,0.5290538562391008
0.375569748878479,0.3585308790206909,0.317278116941452,-0.006764322519302368,58.72756838798523,35.277777910232544,0.09412109106779099,0.5290538562391008
0.38568167090415956,0.35776543617248535,0.31684520840644836,-0.005998879671096802,56.117457151412964,36.04651093482971,0.09412109106779099,0.5290538562391008
0.3966879725456238,0.3580023944377899,0.31805354356765747,-0.006235837936401367,53.833603858947754,35.75757443904877,0.09412109106779099,0.5290538562391008
0.40743045210838325,0.35748499631881714,0.31833556294441223,-0.005718439817428589,51.386624574661255,36.19047701358795,0.09412109106779099,0.5290538562391008
0.4166783392429352,0.3577021062374115,0.3192157745361328,-0.005935549736022949,48.93964231014252,34.66666638851166,0.09412109106779099,0.5290538562391008
0.42851486802101135,0.3571324944496155,0.31827908754348755,-0.005365937948226929,46.49266004562378,34.736841917037964,0.09412109106779099,0.5290538562391008
0.43831788301467894,0.3560119867324829,0.31683456897735596,-0.00424543023109436,44.20880973339081,36.1623615026474,0.09412109106779099,0.5290538562391008
0.45522313416004184,0.3551919460296631,0.31524285674095154,-0.003425389528274536,42.25122332572937,37.837839126586914,0.09412109106779099,0.5290538562391008
0.4639001965522766,0.3546813726425171,0.3163009583950043,-0.00291481614112854,39.9673730134964,38.77550959587097,0.09412109106779099,0.5290538562391008
0.4702628403902054,0.3538176417350769,0.31574422121047974,-0.0020510852336883545,37.52039074897766,40.434783697128296,0.09412109106779099,0.5290538562391008
0.4852264285087586,0.35375121235847473,0.316430002450943,-0.0019846558570861816,35.07340848445892,38.604649901390076,0.09412109106779099,0.5290538562391008
0.5149090826511383,0.3539639115333557,0.3172718584537506,-0.002197355031967163,32.46329426765442,37.688443064689636,0.09412109106779099,0.5290538562391008
0.533598518371582,0.353616327047348,0.3166571259498596,-0.0018497705459594727,30.01631200313568,38.04347813129425,0.09412109106779099,0.5290538562391008
0.5502331852912903,0.3535311222076416,0.31643134355545044,-0.0017645657062530518,27.569329738616943,38.46153914928436,0.09412109106779099,0.5290538562391008
0.5644999146461487,0.3533487915992737,0.3161616027355194,-0.0015822350978851318,24.95921701192856,37.9084974527359,0.09412109106779099,0.5290538562391008
0.5893622279167176,0.3526681065559387,0.3156317472457886,-0.0009015500545501709,22.51223474740982,41.30434691905975,0.09412109106779099,0.5290538562391008
0.6432528376579285,0.3524123430252075,0.31539109349250793,-0.0006457865238189697,20.065252482891083,41.46341383457184,0.09412109106779099,0.5290538562391008
0.6642724573612213,0.3523876667022705,0.31541433930397034,-0.000621110200881958,17.618270218372345,42.592594027519226,0.09412109106779099,0.5290538562391008
0.6752995729446412,0.3524322211742401,0.3155612051486969,-0.0006656646728515625,15.00815600156784,39.13043439388275,0.09412109106779099,0.5290538562391008
0.6892600357532501,0.35239818692207336,0.3156317472457886,-0.0006316304206848145,12.561175227165222,41.558441519737244,0.09412109106779099,0.5290538562391008
0.7038359165191651,0.35164833068847656,0.3152899444103241,0.0001182258129119873,10.114192217588425,46.77419364452362,0.09412109106779099,0.5290538562391008
0.7076319038867951,0.35128307342529297,0.3151528239250183,0.00048348307609558105,7.50407800078392,54.347825050354004,0.09412109106779099,0.5290538562391008
0.7181009769439697,0.3511675000190735,0.3150096535682678,0.0005990564823150635,5.057096108794212,64.51612710952759,0.09412109106779099,0.5290538562391008
0.742198568582535,0.35119563341140747,0.3150860667228699,0.0005709230899810791,2.6101142168045044,81.25,0.09412109106779099,0.5290538562391008
0.8413281440734863,0.35176658630371094,0.3155495226383209,-2.9802322387695312e-08,0.0,0.0,0.09412109106779099,0.5290538562391008
